x,y,terrain,terrainId,biome,elevation,groundNav,route,encounter,northTerrain,eastTerrain,southTerrain,westTerrain,promptFamilyId
15,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
16,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
17,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
18,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
19,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
20,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
21,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
22,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
23,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
24,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
25,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
26,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
27,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
28,2,R,rocky-ground,M,3,.,.,.,R,R,W,R,terrain-rocky-ground
29,2,R,rocky-ground,M,3,.,.,.,R,R,W,R,terrain-rocky-ground
30,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
31,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
32,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
33,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
34,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
35,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
36,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
37,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
38,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
39,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
40,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
41,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
42,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
43,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
44,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
45,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
46,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
47,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
48,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
49,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
50,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
51,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
52,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
53,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
54,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
55,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
56,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
57,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
58,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
59,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
60,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
61,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
62,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
63,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
64,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
65,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
66,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
67,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
68,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
69,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
70,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
71,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
72,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
73,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
74,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
75,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
76,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
77,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
78,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
79,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
80,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
81,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
82,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
83,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
84,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
85,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
86,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
87,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
88,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
89,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
90,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
91,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
92,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
93,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
94,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
95,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
96,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
97,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
98,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
99,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
100,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
101,2,R,rocky-ground,M,3,.,.,.,R,R,W,R,terrain-rocky-ground
102,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
103,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
104,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
105,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
106,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
107,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
108,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
109,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
110,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
111,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
112,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
113,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
114,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
115,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
116,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
117,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
118,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
119,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
120,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
121,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
122,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
123,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
124,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
125,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
126,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
127,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
128,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
129,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
130,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
131,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
132,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
133,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
134,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
135,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
136,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
137,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
138,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
139,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
140,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
141,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
142,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
143,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
144,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
145,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
146,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
147,2,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
148,2,R,rocky-ground,M,3,.,.,.,R,X,R,R,terrain-rocky-ground
149,2,X,cliff-mountain,M,3,#,.,.,X,VOID,X,R,terrain-cliff-mountain
0,3,F,forest-floor,F,3,#,.,.,F,R,F,VOID,terrain-forest-floor
1,3,R,rocky-ground,M,3,.,.,.,R,R,R,F,terrain-rocky-ground
2,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
3,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
4,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
5,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
6,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
7,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
8,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
9,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
10,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
11,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
12,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
13,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
14,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
15,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
16,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
17,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
18,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
19,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
20,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
21,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
22,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
23,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
24,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
25,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
26,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
27,3,R,rocky-ground,M,3,.,.,.,R,W,W,R,terrain-rocky-ground
28,3,W,fresh-deep-water,L,3,#,.,.,R,W,W,R,terrain-fresh-water
29,3,W,fresh-deep-water,L,3,#,.,.,R,R,W,W,terrain-fresh-water
30,3,R,rocky-ground,M,3,.,.,.,R,R,W,W,terrain-rocky-ground
31,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
32,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
33,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
34,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
35,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
36,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
37,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
38,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
39,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
40,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
41,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
42,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
43,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
44,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
45,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
46,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
47,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
48,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
49,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
50,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
51,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
52,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
53,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
54,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
55,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
56,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
57,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
58,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
59,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
60,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
61,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
62,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
63,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
64,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
65,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
66,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
67,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
68,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
69,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
70,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
71,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
72,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
73,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
74,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
75,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
76,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
77,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
78,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
79,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
80,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
81,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
82,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
83,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
84,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
85,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
86,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
87,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
88,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
89,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
90,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
91,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
92,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
93,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
94,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
95,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
96,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
97,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
98,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
99,3,R,rocky-ground,M,3,.,.,.,R,R,W,R,terrain-rocky-ground
100,3,R,rocky-ground,M,3,.,.,.,R,W,W,R,terrain-rocky-ground
101,3,W,fresh-deep-water,L,3,#,.,.,R,R,W,R,terrain-fresh-water
102,3,R,rocky-ground,M,3,.,.,.,R,R,W,W,terrain-rocky-ground
103,3,R,rocky-ground,M,3,.,.,.,R,R,W,R,terrain-rocky-ground
104,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
105,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
106,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
107,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
108,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
109,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
110,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
111,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
112,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
113,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
114,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
115,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
116,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
117,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
118,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
119,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
120,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
121,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
122,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
123,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
124,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
125,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
126,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
127,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
128,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
129,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
130,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
131,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
132,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
133,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
134,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
135,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
136,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
137,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
138,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
139,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
140,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
141,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
142,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
143,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
144,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
145,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
146,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
147,3,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
148,3,R,rocky-ground,M,3,.,.,.,R,X,R,R,terrain-rocky-ground
149,3,X,cliff-mountain,M,3,#,.,.,X,VOID,X,R,terrain-cliff-mountain
0,4,F,forest-floor,F,3,#,.,.,F,R,F,VOID,terrain-forest-floor
1,4,R,rocky-ground,M,3,.,.,.,R,R,R,F,terrain-rocky-ground
2,4,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
3,4,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
4,4,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
5,4,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
6,4,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
7,4,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
8,4,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
9,4,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
10,4,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
11,4,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
12,4,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
13,4,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
14,4,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
15,4,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
16,4,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
17,4,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
18,4,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
19,4,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
20,4,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
21,4,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
22,4,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
23,4,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
24,4,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
25,4,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
26,4,R,rocky-ground,M,3,.,.,.,R,W,R,R,terrain-rocky-ground
27,4,W,fresh-deep-water,L,3,#,.,.,R,W,W,R,terrain-fresh-water
28,4,W,fresh-deep-water,L,3,#,.,.,W,W,W,W,terrain-fresh-water
29,4,W,fresh-deep-water,L,3,#,.,.,W,W,W,W,terrain-fresh-water
30,4,W,fresh-deep-water,L,3,#,.,.,R,R,W,W,terrain-fresh-water
31,4,R,rocky-ground,M,3,.,.,.,R,R,R,W,terrain-rocky-ground
32,4,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
33,4,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
34,4,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
35,4,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
36,4,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
37,4,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
38,4,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
39,4,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
40,4,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
41,4,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
42,4,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
43,4,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
44,4,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
45,4,R,rocky-ground,M,3,.,.,.,R,R,R,R,terrain-rocky-ground
